date,open,high,low,close,volume,average,barCount
2023-04-04 21:45:00+02:00,4090.67,4092.02,4088.96,4091.8,0.0,0.0,274
2023-04-04 21:50:00+02:00,4091.84,4098.48,4091.84,4097.45,0.0,0.0,282
2023-04-04 21:55:00+02:00,4097.48,4100.64,4097.12,4100.64,0.0,0.0,278
2023-04-05 15:30:00+02:00,4094.5,4096.62,4093.24,4093.82,0.0,0.0,290
2023-04-05 15:35:00+02:00,4093.8,4095.04,4092.34,4092.58,0.0,0.0,290
2023-04-05 15:40:00+02:00,4092.53,4095.22,4091.16,4093.54,0.0,0.0,292
2023-04-05 15:45:00+02:00,4093.52,4096.31,4092.23,4094.29,0.0,0.0,287
2023-04-05 15:50:00+02:00,4094.28,4099.68,4094.27,4097.78,0.0,0.0,287
2023-04-05 15:55:00+02:00,4097.69,4098.58,4096.59,4097.31,0.0,0.0,286
2023-04-05 16:00:00+02:00,4097.51,4099.69,4090.41,4090.41,0.0,0.0,287
2023-04-05 16:05:00+02:00,4090.23,4092.37,4086.96,4088.57,0.0,0.0,289
2023-04-05 16:10:00+02:00,4088.51,4089.52,4086.74,4089.51,0.0,0.0,290
2023-04-05 16:15:00+02:00,4089.66,4090.74,4087.44,4087.65,0.0,0.0,291
2023-04-05 16:20:00+02:00,4087.57,4094.78,4087.57,4094.45,0.0,0.0,280
2023-04-05 16:25:00+02:00,4094.35,4094.37,4085.93,4086.3,0.0,0.0,283
2023-04-05 16:30:00+02:00,4086.26,4091.0,4085.79,4088.42,0.0,0.0,287
2023-04-05 16:35:00+02:00,4088.29,4089.47,4086.46,4087.46,0.0,0.0,287
2023-04-05 16:40:00+02:00,4087.49,4087.49,4080.37,4080.37,0.0,0.0,280
2023-04-05 16:45:00+02:00,4080.33,4081.96,4078.99,4079.96,0.0,0.0,280
2023-04-05 16:50:00+02:00,4079.97,4080.15,4076.21,4078.55,0.0,0.0,289
2023-04-05 16:55:00+02:00,4078.5,4079.19,4076.8,4076.8,0.0,0.0,277
2023-04-05 17:00:00+02:00,4076.83,4078.38,4075.07,4078.01,0.0,0.0,277
2023-04-05 17:05:00+02:00,4078.02,4080.15,4077.6,4079.83,0.0,0.0,284
2023-04-05 17:10:00+02:00,4079.8,4083.36,4078.72,4082.25,0.0,0.0,269
2023-04-05 17:15:00+02:00,4082.24,4083.62,4080.51,4081.46,0.0,0.0,273
2023-04-05 17:20:00+02:00,4081.35,4082.37,4080.06,4081.26,0.0,0.0,270
2023-04-05 17:25:00+02:00,4081.21,4081.28,4078.05,4079.15,0.0,0.0,275
2023-04-05 17:30:00+02:00,4079.13,4085.49,4078.55,4084.75,0.0,0.0,270
2023-04-05 17:35:00+02:00,4084.7,4087.29,4084.49,4085.36,0.0,0.0,275
2023-04-05 17:40:00+02:00,4085.62,4085.85,4082.09,4082.18,0.0,0.0,270
2023-04-05 17:45:00+02:00,4082.23,4084.94,4081.69,4082.56,0.0,0.0,276
2023-04-05 17:50:00+02:00,4082.53,4082.84,4079.68,4079.69,0.0,0.0,268
2023-04-05 17:55:00+02:00,4079.62,4083.91,4079.5,4083.77,0.0,0.0,271
2023-04-05 18:00:00+02:00,4083.78,4084.39,4081.75,4081.78,0.0,0.0,275
2023-04-05 18:05:00+02:00,4081.79,4081.91,4078.32,4078.51,0.0,0.0,270
2023-04-05 18:10:00+02:00,4078.48,4080.2,4078.42,4078.56,0.0,0.0,270
2023-04-05 18:15:00+02:00,4078.55,4080.21,4075.3,4080.21,0.0,0.0,267
2023-04-05 18:20:00+02:00,4080.22,4080.38,4078.2,4079.18,0.0,0.0,272
2023-04-05 18:25:00+02:00,4079.19,4079.22,4073.02,4075.21,0.0,0.0,274
2023-04-05 18:30:00+02:00,4075.19,4075.19,4072.62,4074.0,0.0,0.0,274
2023-04-05 18:35:00+02:00,4074.03,4078.62,4074.03,4077.19,0.0,0.0,269
2023-04-05 18:40:00+02:00,4077.2,4077.83,4075.46,4076.46,0.0,0.0,267
2023-04-05 18:45:00+02:00,4076.47,4076.67,4073.98,4074.08,0.0,0.0,277
2023-04-05 18:50:00+02:00,4074.13,4075.15,4072.56,4075.06,0.0,0.0,267
2023-04-05 18:55:00+02:00,4074.92,4076.89,4074.72,4075.33,0.0,0.0,263
2023-04-05 19:00:00+02:00,4075.3,4076.91,4073.88,4076.91,0.0,0.0,266
2023-04-05 19:05:00+02:00,4077.04,4080.09,4077.04,4077.63,0.0,0.0,263
2023-04-05 19:10:00+02:00,4077.58,4081.32,4077.24,4079.07,0.0,0.0,275
2023-04-05 19:15:00+02:00,4079.18,4082.5,4079.18,4082.48,0.0,0.0,260
2023-04-05 19:20:00+02:00,4082.49,4083.19,4080.51,4082.0,0.0,0.0,280
2023-04-05 19:25:00+02:00,4081.99,4084.11,4081.92,4082.3,0.0,0.0,272
2023-04-05 19:30:00+02:00,4082.25,4084.06,4082.22,4083.07,0.0,0.0,262
2023-04-05 19:35:00+02:00,4083.02,4083.57,4081.38,4083.09,0.0,0.0,261
2023-04-05 19:40:00+02:00,4083.06,4083.47,4080.93,4081.56,0.0,0.0,268
2023-04-05 19:45:00+02:00,4081.51,4081.51,4079.18,4079.77,0.0,0.0,267
2023-04-05 19:50:00+02:00,4079.8,4083.05,4079.8,4081.94,0.0,0.0,261
2023-04-05 19:55:00+02:00,4081.97,4085.63,4081.9,4085.0,0.0,0.0,260
2023-04-05 20:00:00+02:00,4085.06,4089.48,4084.74,4088.75,0.0,0.0,267
2023-04-05 20:05:00+02:00,4088.73,4090.13,4087.37,4087.42,0.0,0.0,264
2023-04-05 20:10:00+02:00,4087.47,4087.47,4084.99,4086.01,0.0,0.0,265
2023-04-05 20:15:00+02:00,4085.91,4087.55,4085.83,4087.41,0.0,0.0,271
2023-04-05 20:20:00+02:00,4087.35,4087.36,4084.68,4084.75,0.0,0.0,261
2023-04-05 20:25:00+02:00,4084.76,4085.94,4084.17,4084.38,0.0,0.0,254
2023-04-05 20:30:00+02:00,4084.4,4087.81,4084.12,4087.28,0.0,0.0,266
2023-04-05 20:35:00+02:00,4087.25,4090.93,4086.76,4089.4,0.0,0.0,274
2023-04-05 20:40:00+02:00,4089.38,4090.49,4086.23,4087.63,0.0,0.0,260
2023-04-05 20:45:00+02:00,4087.61,4090.5,4087.61,4088.53,0.0,0.0,252
2023-04-05 20:50:00+02:00,4088.63,4089.79,4087.76,4088.0,0.0,0.0,260
2023-04-05 20:55:00+02:00,4088.02,4089.58,4087.57,4088.58,0.0,0.0,264
2023-04-05 21:00:00+02:00,4088.6,4088.6,4085.69,4086.5,0.0,0.0,266
2023-04-05 21:05:00+02:00,4086.51,4088.04,4083.57,4083.99,0.0,0.0,270
2023-04-05 21:10:00+02:00,4084.04,4084.52,4082.55,4083.08,0.0,0.0,268
2023-04-05 21:15:00+02:00,4083.21,4084.14,4082.4,4082.45,0.0,0.0,255
2023-04-05 21:20:00+02:00,4082.4,4085.04,4082.11,4084.2,0.0,0.0,275
2023-04-05 21:25:00+02:00,4084.19,4087.24,4084.19,4085.32,0.0,0.0,275
2023-04-05 21:30:00+02:00,4085.59,4088.53,4085.59,4088.17,0.0,0.0,282
2023-04-05 21:35:00+02:00,4088.23,4090.08,4087.16,4087.17,0.0,0.0,281
2023-04-05 21:40:00+02:00,4087.09,4090.68,4085.72,4090.66,0.0,0.0,276
2023-04-05 21:45:00+02:00,4090.63,4090.85,4087.36,4088.19,0.0,0.0,274
2023-04-05 21:50:00+02:00,4088.13,4091.61,4088.13,4090.95,0.0,0.0,276
2023-04-05 21:55:00+02:00,4091.14,4092.14,4089.51,4090.22,0.0,0.0,278
2023-04-06 15:30:00+02:00,4081.15,4081.88,4074.67,4074.88,0.0,0.0,292
2023-04-06 15:35:00+02:00,4074.95,4077.04,4072.78,4073.08,0.0,0.0,291
2023-04-06 15:40:00+02:00,4073.01,4074.08,4070.3,4073.04,0.0,0.0,284
2023-04-06 15:45:00+02:00,4072.88,4073.38,4070.06,4072.07,0.0,0.0,289
2023-04-06 15:50:00+02:00,4071.98,4074.54,4070.63,4071.45,0.0,0.0,292
2023-04-06 15:55:00+02:00,4071.52,4074.73,4069.84,4073.89,0.0,0.0,290
2023-04-06 16:00:00+02:00,4074.2,4078.92,4073.75,4076.41,0.0,0.0,288
2023-04-06 16:05:00+02:00,4076.42,4081.44,4076.42,4079.77,0.0,0.0,290
2023-04-06 16:10:00+02:00,4079.69,4085.31,4079.69,4084.47,0.0,0.0,285
2023-04-06 16:15:00+02:00,4084.37,4085.56,4082.56,4083.29,0.0,0.0,290
2023-04-06 16:20:00+02:00,4083.28,4083.28,4079.37,4079.79,0.0,0.0,280
2023-04-06 16:25:00+02:00,4079.85,4081.82,4079.22,4080.79,0.0,0.0,281
2023-04-06 16:30:00+02:00,4080.84,4083.56,4079.94,4083.21,0.0,0.0,282
2023-04-06 16:35:00+02:00,4083.16,4084.22,4078.44,4079.09,0.0,0.0,280
2023-04-06 16:40:00+02:00,4079.13,4079.96,4074.29,4076.42,0.0,0.0,283
2023-04-06 16:45:00+02:00,4076.35,4080.13,4075.74,4077.5,0.0,0.0,282
2023-04-06 16:50:00+02:00,4077.55,4077.83,4076.27,4076.68,0.0,0.0,273
2023-04-06 16:55:00+02:00,4076.71,4077.03,4074.45,4076.53,0.0,0.0,272
2023-04-06 17:00:00+02:00,4076.64,4081.03,4075.51,4080.52,0.0,0.0,283
2023-04-06 17:05:00+02:00,4080.54,4084.17,4080.21,4082.72,0.0,0.0,279
2023-04-06 17:10:00+02:00,4082.76,4084.9,4081.72,4083.22,0.0,0.0,277
2023-04-06 17:15:00+02:00,4083.19,4084.34,4082.78,4084.13,0.0,0.0,272
2023-04-06 17:20:00+02:00,4084.4,4085.93,4083.63,4084.67,0.0,0.0,273
2023-04-06 17:25:00+02:00,4084.56,4086.06,4083.28,4084.52,0.0,0.0,275
2023-04-06 17:30:00+02:00,4084.53,4086.55,4083.49,4085.08,0.0,0.0,274
2023-04-06 17:35:00+02:00,4085.12,4088.8,4084.33,4088.0,0.0,0.0,284
2023-04-06 17:40:00+02:00,4088.14,4090.37,4087.89,4090.25,0.0,0.0,273
2023-04-06 17:45:00+02:00,4090.26,4093.82,4089.71,4092.25,0.0,0.0,275
2023-04-06 17:50:00+02:00,4092.24,4092.24,4090.72,4091.76,0.0,0.0,270
2023-04-06 17:55:00+02:00,4091.8,4094.08,4091.71,4093.88,0.0,0.0,264
2023-04-06 18:00:00+02:00,4093.95,4099.01,4093.95,4097.48,0.0,0.0,285
2023-04-06 18:05:00+02:00,4097.49,4098.8,4095.56,4096.44,0.0,0.0,272
2023-04-06 18:10:00+02:00,4096.43,4097.96,4095.71,4097.31,0.0,0.0,260
2023-04-06 18:15:00+02:00,4097.28,4098.91,4096.23,4096.33,0.0,0.0,279
2023-04-06 18:20:00+02:00,4096.34,4097.74,4095.29,4097.35,0.0,0.0,275
2023-04-06 18:25:00+02:00,4097.37,4098.06,4096.84,4097.44,0.0,0.0,262
2023-04-06 18:30:00+02:00,4097.43,4102.68,4097.43,4101.2,0.0,0.0,272
2023-04-06 18:35:00+02:00,4101.22,4103.0,4101.05,4101.6,0.0,0.0,267
2023-04-06 18:40:00+02:00,4101.58,4103.9,4101.07,4103.13,0.0,0.0,263
2023-04-06 18:45:00+02:00,4103.15,4103.82,4101.25,4101.32,0.0,0.0,272
2023-04-06 18:50:00+02:00,4101.33,4103.29,4101.13,4101.15,0.0,0.0,261
2023-04-06 18:55:00+02:00,4101.06,4101.06,4098.38,4098.6,0.0,0.0,271
2023-04-06 19:00:00+02:00,4098.65,4100.92,4097.33,4100.0,0.0,0.0,266
2023-04-06 19:05:00+02:00,4099.99,4102.4,4099.99,4101.29,0.0,0.0,272
2023-04-06 19:10:00+02:00,4101.21,4101.96,4100.38,4100.65,0.0,0.0,262
2023-04-06 19:15:00+02:00,4100.62,4103.57,4100.58,4102.5,0.0,0.0,260
2023-04-06 19:20:00+02:00,4102.47,4104.41,4102.47,4103.42,0.0,0.0,264
2023-04-06 19:25:00+02:00,4103.37,4103.96,4102.4,4102.54,0.0,0.0,256
2023-04-06 19:30:00+02:00,4102.53,4104.87,4100.55,4100.63,0.0,0.0,270
2023-04-06 19:35:00+02:00,4100.55,4104.14,4100.55,4103.38,0.0,0.0,264
2023-04-06 19:40:00+02:00,4103.4,4103.77,4101.18,4102.33,0.0,0.0,268
2023-04-06 19:45:00+02:00,4102.32,4102.43,4100.49,4101.47,0.0,0.0,260
2023-04-06 19:50:00+02:00,4101.48,4103.17,4101.05,4101.53,0.0,0.0,271
2023-04-06 19:55:00+02:00,4101.49,4101.98,4100.33,4101.34,0.0,0.0,266
2023-04-06 20:00:00+02:00,4101.44,4103.16,4100.7,4101.09,0.0,0.0,261
2023-04-06 20:05:00+02:00,4101.06,4103.74,4101.06,4103.34,0.0,0.0,260
2023-04-06 20:10:00+02:00,4103.32,4104.53,4103.0,4104.39,0.0,0.0,260
2023-04-06 20:15:00+02:00,4104.38,4106.2,4104.25,4104.91,0.0,0.0,266
2023-04-06 20:20:00+02:00,4104.9,4105.75,4103.55,4105.18,0.0,0.0,270
2023-04-06 20:25:00+02:00,4105.19,4106.13,4104.63,4105.52,0.0,0.0,259
2023-04-06 20:30:00+02:00,4105.49,4107.32,4105.43,4106.51,0.0,0.0,263
2023-04-06 20:35:00+02:00,4106.46,4106.72,4104.71,4104.72,0.0,0.0,264
2023-04-06 20:40:00+02:00,4104.76,4105.63,4104.22,4105.3,0.0,0.0,266
2023-04-06 20:45:00+02:00,4105.31,4106.17,4104.31,4104.56,0.0,0.0,270
2023-04-06 20:50:00+02:00,4104.63,4105.91,4104.41,4105.61,0.0,0.0,264
2023-04-06 20:55:00+02:00,4105.68,4105.73,4101.65,4102.27,0.0,0.0,270
2023-04-06 21:00:00+02:00,4102.2,4104.31,4102.2,4103.0,0.0,0.0,264
2023-04-06 21:05:00+02:00,4103.01,4103.94,4102.41,4102.45,0.0,0.0,268
2023-04-06 21:10:00+02:00,4102.44,4102.44,4099.75,4100.72,0.0,0.0,272
2023-04-06 21:15:00+02:00,4100.75,4100.75,4097.95,4098.51,0.0,0.0,269
2023-04-06 21:20:00+02:00,4098.49,4099.97,4097.63,4098.61,0.0,0.0,278
2023-04-06 21:25:00+02:00,4098.68,4101.35,4098.68,4101.35,0.0,0.0,277
2023-04-06 21:30:00+02:00,4101.37,4104.06,4101.37,4103.42,0.0,0.0,270
2023-04-06 21:35:00+02:00,4103.39,4104.04,4102.25,4102.25,0.0,0.0,270
2023-04-06 21:40:00+02:00,4102.29,4102.3,4100.45,4101.89,0.0,0.0,270
2023-04-06 21:45:00+02:00,4101.82,4103.39,4101.12,4103.24,0.0,0.0,272
2023-04-06 21:50:00+02:00,4103.27,4104.23,4100.78,4101.46,0.0,0.0,282
2023-04-06 21:55:00+02:00,4101.41,4105.23,4100.6,4104.8,0.0,0.0,285
2023-04-10 15:30:00+02:00,4085.2,4085.2,4073.91,4076.39,0.0,0.0,291
2023-04-10 15:35:00+02:00,4076.22,4076.25,4072.55,4076.22,0.0,0.0,284
2023-04-10 15:40:00+02:00,4076.27,4080.55,4075.71,4080.14,0.0,0.0,291
2023-04-10 15:45:00+02:00,4080.13,4081.12,4076.14,4076.14,0.0,0.0,284
2023-04-10 15:50:00+02:00,4076.2,4077.38,4073.85,4075.29,0.0,0.0,294
2023-04-10 15:55:00+02:00,4075.31,4077.29,4072.89,4074.32,0.0,0.0,285
2023-04-10 16:00:00+02:00,4074.28,4080.3,4072.62,4080.18,0.0,0.0,289
2023-04-10 16:05:00+02:00,4080.25,4081.78,4077.93,4081.56,0.0,0.0,283
2023-04-10 16:10:00+02:00,4081.45,4083.08,4080.4,4081.54,0.0,0.0,289
2023-04-10 16:15:00+02:00,4081.45,4084.19,4081.04,4081.22,0.0,0.0,280
2023-04-10 16:20:00+02:00,4080.99,4081.07,4078.9,4079.79,0.0,0.0,285
2023-04-10 16:25:00+02:00,4079.82,4080.58,4076.32,4077.27,0.0,0.0,276
2023-04-10 16:30:00+02:00,4077.24,4081.14,4077.24,4081.14,0.0,0.0,280
2023-04-10 16:35:00+02:00,4081.07,4085.23,4080.96,4083.8,0.0,0.0,270
2023-04-10 16:40:00+02:00,4083.89,4086.24,4082.13,4086.12,0.0,0.0,279
2023-04-10 16:45:00+02:00,4086.09,4086.09,4082.74,4084.07,0.0,0.0,277
2023-04-10 16:50:00+02:00,4084.1,4084.1,4081.05,4082.08,0.0,0.0,280
2023-04-10 16:55:00+02:00,4082.07,4082.93,4079.69,4079.69,0.0,0.0,275
2023-04-10 17:00:00+02:00,4079.76,4084.85,4079.76,4083.39,0.0,0.0,278
2023-04-10 17:05:00+02:00,4083.37,4085.46,4083.37,4084.82,0.0,0.0,266
2023-04-10 17:10:00+02:00,4084.8,4087.46,4084.7,4087.15,0.0,0.0,268
2023-04-10 17:15:00+02:00,4087.47,4088.31,4086.27,4086.61,0.0,0.0,273
2023-04-10 17:20:00+02:00,4086.64,4088.28,4084.84,4084.87,0.0,0.0,276
2023-04-10 17:25:00+02:00,4084.89,4086.47,4084.65,4086.47,0.0,0.0,265
2023-04-10 17:30:00+02:00,4086.44,4087.91,4086.44,4087.74,0.0,0.0,270
2023-04-10 17:35:00+02:00,4087.81,4089.73,4087.21,4089.71,0.0,0.0,280
2023-04-10 17:40:00+02:00,4089.68,4090.46,4088.49,4089.7,0.0,0.0,273
2023-04-10 17:45:00+02:00,4089.77,4089.95,4088.17,4089.35,0.0,0.0,263
2023-04-10 17:50:00+02:00,4089.31,4089.47,4085.94,4085.97,0.0,0.0,269
2023-04-10 17:55:00+02:00,4085.93,4085.93,4082.41,4082.6,0.0,0.0,266
2023-04-10 18:00:00+02:00,4082.58,4082.58,4077.99,4079.02,0.0,0.0,271
2023-04-10 18:05:00+02:00,4079.01,4079.01,4075.57,4078.0,0.0,0.0,280
2023-04-10 18:10:00+02:00,4078.03,4079.26,4077.18,4077.5,0.0,0.0,266
2023-04-10 18:15:00+02:00,4077.55,4079.74,4077.5,4079.53,0.0,0.0,274
2023-04-10 18:20:00+02:00,4079.56,4081.49,4079.56,4081.28,0.0,0.0,269
2023-04-10 18:25:00+02:00,4081.29,4082.57,4081.09,4081.61,0.0,0.0,266
2023-04-10 18:30:00+02:00,4081.63,4086.55,4081.63,4085.82,0.0,0.0,269
2023-04-10 18:35:00+02:00,4085.83,4094.31,4085.83,4093.46,0.0,0.0,282
2023-04-10 18:40:00+02:00,4093.48,4094.39,4092.44,4093.38,0.0,0.0,274
2023-04-10 18:45:00+02:00,4093.5,4095.7,4093.5,4094.55,0.0,0.0,266
2023-04-10 18:50:00+02:00,4094.54,4095.44,4093.55,4093.56,0.0,0.0,263
2023-04-10 18:55:00+02:00,4093.84,4095.77,4093.75,4095.75,0.0,0.0,271
2023-04-10 19:00:00+02:00,4095.84,4097.66,4095.45,4095.77,0.0,0.0,274
2023-04-10 19:05:00+02:00,4095.78,4098.53,4095.57,4098.14,0.0,0.0,270
2023-04-10 19:10:00+02:00,4098.12,4100.13,4097.87,4098.65,0.0,0.0,268
2023-04-10 19:15:00+02:00,4098.82,4100.51,4098.32,4099.27,0.0,0.0,262
2023-04-10 19:20:00+02:00,4099.15,4099.82,4097.1,4097.41,0.0,0.0,272
2023-04-10 19:25:00+02:00,4097.46,4099.42,4097.4,4099.41,0.0,0.0,260
2023-04-10 19:30:00+02:00,4099.39,4100.26,4098.4,4099.05,0.0,0.0,259
2023-04-10 19:35:00+02:00,4099.03,4099.14,4096.82,4096.82,0.0,0.0,256
2023-04-10 19:40:00+02:00,4096.94,4097.15,4094.98,4096.94,0.0,0.0,260
2023-04-10 19:45:00+02:00,4096.95,4101.41,4096.94,4100.5,0.0,0.0,261
2023-04-10 19:50:00+02:00,4100.58,4100.8,4098.24,4098.32,0.0,0.0,267
2023-04-10 19:55:00+02:00,4098.38,4099.5,4097.67,4098.92,0.0,0.0,256
2023-04-10 20:00:00+02:00,4098.9,4099.15,4096.88,4098.64,0.0,0.0,258
2023-04-10 20:05:00+02:00,4098.65,4100.56,4098.43,4098.43,0.0,0.0,262
2023-04-10 20:10:00+02:00,4098.28,4101.15,4097.87,4100.51,0.0,0.0,267
2023-04-10 20:15:00+02:00,4100.49,4103.1,4100.49,4102.35,0.0,0.0,264
2023-04-10 20:20:00+02:00,4102.36,4102.97,4100.81,4100.81,0.0,0.0,250
2023-04-10 20:25:00+02:00,4100.82,4101.16,4099.69,4100.23,0.0,0.0,262
2023-04-10 20:30:00+02:00,4100.35,4101.98,4099.7,4099.99,0.0,0.0,267
2023-04-10 20:35:00+02:00,4100.0,4100.34,4098.95,4099.49,0.0,0.0,246
2023-04-10 20:40:00+02:00,4099.48,4099.57,4096.93,4097.13,0.0,0.0,264
2023-04-10 20:45:00+02:00,4097.15,4098.55,4096.91,4097.98,0.0,0.0,259
2023-04-10 20:50:00+02:00,4098.0,4101.51,4097.99,4100.38,0.0,0.0,263
2023-04-10 20:55:00+02:00,4100.35,4103.6,4100.31,4103.39,0.0,0.0,260
2023-04-10 21:00:00+02:00,4103.36,4105.03,4102.34,4103.33,0.0,0.0,266
2023-04-10 21:05:00+02:00,4103.37,4103.77,4102.0,4103.45,0.0,0.0,254
2023-04-10 21:10:00+02:00,4103.47,4104.01,4100.85,4101.01,0.0,0.0,270
2023-04-10 21:15:00+02:00,4101.02,4103.49,4101.02,4103.42,0.0,0.0,268
2023-04-10 21:20:00+02:00,4103.39,4103.67,4100.8,4100.95,0.0,0.0,273
2023-04-10 21:25:00+02:00,4100.94,4101.3,4100.1,4100.14,0.0,0.0,272
2023-04-10 21:30:00+02:00,4100.16,4102.26,4100.01,4100.54,0.0,0.0,267
2023-04-10 21:35:00+02:00,4100.53,4102.05,4099.48,4101.84,0.0,0.0,269
2023-04-10 21:40:00+02:00,4101.87,4104.02,4101.69,4102.02,0.0,0.0,266
2023-04-10 21:45:00+02:00,4102.06,4104.76,4100.77,4104.32,0.0,0.0,270
2023-04-10 21:50:00+02:00,4104.28,4105.3,4102.2,4102.2,0.0,0.0,281
2023-04-10 21:55:00+02:00,4102.56,4108.66,4102.37,4108.66,0.0,0.0,273
2023-04-11 15:30:00+02:00,4110.29,4114.23,4108.69,4113.85,0.0,0.0,292
2023-04-11 15:35:00+02:00,4113.63,4115.36,4110.1,4111.43,0.0,0.0,290
2023-04-11 15:40:00+02:00,4111.41,4112.19,4107.91,4110.23,0.0,0.0,291
2023-04-11 15:45:00+02:00,4110.31,4113.77,4110.23,4111.56,0.0,0.0,291
2023-04-11 15:50:00+02:00,4111.49,4112.78,4108.66,4110.1,0.0,0.0,288
2023-04-11 15:55:00+02:00,4109.94,4110.79,4107.34,4107.99,0.0,0.0,290
2023-04-11 16:00:00+02:00,4108.13,4109.86,4106.93,4109.22,0.0,0.0,281
2023-04-11 16:05:00+02:00,4109.18,4111.21,4108.03,4111.2,0.0,0.0,284
2023-04-11 16:10:00+02:00,4111.24,4111.85,4107.75,4108.23,0.0,0.0,289
2023-04-11 16:15:00+02:00,4108.17,4109.16,4106.45,4108.08,0.0,0.0,291
2023-04-11 16:20:00+02:00,4108.12,4110.37,4107.69,4110.37,0.0,0.0,281
2023-04-11 16:25:00+02:00,4110.41,4112.71,4110.41,4112.71,0.0,0.0,275
2023-04-11 16:30:00+02:00,4112.84,4113.14,4109.04,4109.09,0.0,0.0,280
2023-04-11 16:35:00+02:00,4109.07,4109.07,4105.21,4107.05,0.0,0.0,284
2023-04-11 16:40:00+02:00,4106.99,4108.27,4104.95,4105.47,0.0,0.0,283
2023-04-11 16:45:00+02:00,4105.4,4107.16,4102.61,4107.16,0.0,0.0,277
2023-04-11 16:50:00+02:00,4107.17,4108.14,4106.59,4107.31,0.0,0.0,278
2023-04-11 16:55:00+02:00,4107.17,4107.75,4105.22,4106.42,0.0,0.0,277
2023-04-11 17:00:00+02:00,4106.27,4108.63,4106.27,4107.61,0.0,0.0,278
2023-04-11 17:05:00+02:00,4107.6,4109.3,4106.92,4107.61,0.0,0.0,277
2023-04-11 17:10:00+02:00,4107.57,4110.31,4106.62,4110.05,0.0,0.0,281
2023-04-11 17:15:00+02:00,4109.99,4111.66,4109.72,4111.62,0.0,0.0,268
2023-04-11 17:20:00+02:00,4111.61,4113.71,4111.61,4113.71,0.0,0.0,277
2023-04-11 17:25:00+02:00,4113.75,4113.86,4111.0,4111.11,0.0,0.0,268
2023-04-11 17:30:00+02:00,4111.09,4111.82,4110.58,4110.72,0.0,0.0,271
2023-04-11 17:35:00+02:00,4110.69,4110.71,4107.78,4110.63,0.0,0.0,274
2023-04-11 17:40:00+02:00,4110.62,4111.33,4108.55,4108.87,0.0,0.0,267
2023-04-11 17:45:00+02:00,4108.8,4112.08,4108.17,4112.02,0.0,0.0,274
2023-04-11 17:50:00+02:00,4112.03,4112.75,4111.66,4112.26,0.0,0.0,279
2023-04-11 17:55:00+02:00,4112.41,4113.69,4110.89,4113.38,0.0,0.0,267
2023-04-11 18:00:00+02:00,4113.31,4114.81,4113.31,4114.02,0.0,0.0,263
2023-04-11 18:05:00+02:00,4114.03,4114.44,4112.77,4113.75,0.0,0.0,276
2023-04-11 18:10:00+02:00,4113.72,4117.75,4113.71,4115.97,0.0,0.0,267
2023-04-11 18:15:00+02:00,4115.93,4116.17,4114.24,4114.97,0.0,0.0,273
2023-04-11 18:20:00+02:00,4114.98,4116.85,4114.55,4114.83,0.0,0.0,272
2023-04-11 18:25:00+02:00,4114.95,4115.49,4113.13,4115.49,0.0,0.0,263
2023-04-11 18:30:00+02:00,4115.53,4116.85,4115.35,4115.54,0.0,0.0,261
2023-04-11 18:35:00+02:00,4115.52,4115.52,4111.37,4112.19,0.0,0.0,274
2023-04-11 18:40:00+02:00,4112.22,4114.32,4112.22,4114.03,0.0,0.0,268
2023-04-11 18:45:00+02:00,4114.04,4115.42,4113.71,4114.96,0.0,0.0,264
2023-04-11 18:50:00+02:00,4114.98,4117.13,4114.79,4117.05,0.0,0.0,268
2023-04-11 18:55:00+02:00,4117.04,4117.46,4116.26,4116.94,0.0,0.0,264
2023-04-11 19:00:00+02:00,4116.9,4117.66,4115.33,4116.13,0.0,0.0,273
2023-04-11 19:05:00+02:00,4116.11,4119.43,4116.09,4118.3,0.0,0.0,255
2023-04-11 19:10:00+02:00,4118.24,4118.24,4114.3,4114.35,0.0,0.0,260
2023-04-11 19:15:00+02:00,4114.43,4116.54,4114.41,4116.06,0.0,0.0,261
2023-04-11 19:20:00+02:00,4116.05,4116.42,4115.23,4116.11,0.0,0.0,256
2023-04-11 19:25:00+02:00,4116.06,4117.78,4115.67,4117.57,0.0,0.0,261
2023-04-11 19:30:00+02:00,4117.5,4118.82,4116.97,4116.97,0.0,0.0,263
2023-04-11 19:35:00+02:00,4116.95,4117.7,4116.01,4117.51,0.0,0.0,264
2023-04-11 19:40:00+02:00,4117.58,4118.64,4117.33,4118.31,0.0,0.0,263
2023-04-11 19:45:00+02:00,4118.28,4120.63,4118.28,4120.48,0.0,0.0,253
2023-04-11 19:50:00+02:00,4120.5,4120.79,4118.77,4120.59,0.0,0.0,255
2023-04-11 19:55:00+02:00,4120.6,4121.43,4120.04,4121.02,0.0,0.0,251
2023-04-11 20:00:00+02:00,4121.22,4121.85,4119.72,4120.24,0.0,0.0,260
2023-04-11 20:05:00+02:00,4120.26,4121.19,4119.35,4120.41,0.0,0.0,268
2023-04-11 20:10:00+02:00,4120.39,4120.48,4118.9,4118.9,0.0,0.0,270
2023-04-11 20:15:00+02:00,4118.92,4121.32,4118.4,4121.16,0.0,0.0,254
2023-04-11 20:20:00+02:00,4121.15,4121.98,4120.04,4120.45,0.0,0.0,250
2023-04-11 20:25:00+02:00,4120.48,4122.09,4120.35,4122.07,0.0,0.0,246
